sample_name,taxon_lineage,url
MGYG000001290,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__CABKMX01;s__CABKMX01 sp902373595,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001290/downloads/MGYG000001290.gff
MGYG000001291,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia;s__Finegoldia magna_H,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001291/downloads/MGYG000001291.gff
MGYG000001292,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium infantis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001292/downloads/MGYG000001292.gff
MGYG000001293,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001293/downloads/MGYG000001293.gff
MGYG000001294,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001294/downloads/MGYG000001294.gff
MGYG000001295,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001295/downloads/MGYG000001295.gff
MGYG000001296,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus acidilactici,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001296/downloads/MGYG000001296.gff
MGYG000001297,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001297/downloads/MGYG000001297.gff
MGYG000001298,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria grayi,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001298/downloads/MGYG000001298.gff
MGYG000001299,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacillus;s__Amedibacillus dolichus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001299/downloads/MGYG000001299.gff
MGYG000001300,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001300/downloads/MGYG000001300.gff
MGYG000001301,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas micra,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001301/downloads/MGYG000001301.gff
MGYG000001302.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001302.1/downloads/MGYG000001302.1.gff
MGYG000001303,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP;s__Clostridium_AP scindens,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001303/downloads/MGYG000001303.gff
MGYG000001304,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium spiroforme,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001304/downloads/MGYG000001304.gff
MGYG000001305,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis;s__Anaerofustis stercorihominis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001305/downloads/MGYG000001305.gff
MGYG000001306,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001306/downloads/MGYG000001306.gff
MGYG000001307,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia stuartii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001307/downloads/MGYG000001307.gff
MGYG000001308,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus infantarius,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001308/downloads/MGYG000001308.gff
MGYG000001309,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum_A,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001309/downloads/MGYG000001309.gff
MGYG000001310,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001310/downloads/MGYG000001310.gff
MGYG000001311,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000155435,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001311/downloads/MGYG000001311.gff
MGYG000001312,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D pullorum,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001312/downloads/MGYG000001312.gff
MGYG000001313,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001313/downloads/MGYG000001313.gff
MGYG000001314,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F;s__Bacteroides_F pectinophilus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001314/downloads/MGYG000001314.gff
MGYG000001315,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001315/downloads/MGYG000001315.gff
MGYG000001316,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella multacida,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001316/downloads/MGYG000001316.gff
MGYG000001317,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter portucalensis_A,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001317/downloads/MGYG000001317.gff
MGYG000001318,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cancerogenus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001318/downloads/MGYG000001318.gff
MGYG000001319,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001319/downloads/MGYG000001319.gff
MGYG000001320,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter hiranonis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001320/downloads/MGYG000001320.gff
MGYG000001321,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001321/downloads/MGYG000001321.gff
MGYG000001322,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger variabilis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001322/downloads/MGYG000001322.gff
MGYG000001323,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia rettgeri_D,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001323/downloads/MGYG000001323.gff
MGYG000001324,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium periodonticum_D,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001324/downloads/MGYG000001324.gff
MGYG000001325,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_C;s__Fusobacterium_C gonidiaformans,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001325/downloads/MGYG000001325.gff
MGYG000001326,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium animalis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001326/downloads/MGYG000001326.gff
MGYG000001327,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A ulcerans,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001327/downloads/MGYG000001327.gff
MGYG000001328,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium tertium,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001328/downloads/MGYG000001328.gff
MGYG000001329,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A;s__Helicobacter_A rappini,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001329/downloads/MGYG000001329.gff
MGYG000001330,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D winghamensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001330/downloads/MGYG000001330.gff
MGYG000001331,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter;s__Oxalobacter formigenes,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001331/downloads/MGYG000001331.gff
MGYG000001332,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massilioclostridium;s__Massilioclostridium methylpentosum,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001332/downloads/MGYG000001332.gff
MGYG000001333.1,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lentilactobacillus;s__Lentilactobacillus hilgardii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001333.1/downloads/MGYG000001333.1.gff
MGYG000001334,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001334/downloads/MGYG000001334.gff
MGYG000001335,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus ultunensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001335/downloads/MGYG000001335.gff
MGYG000001336,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_E,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001336/downloads/MGYG000001336.gff
MGYG000001337,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001337/downloads/MGYG000001337.gff
MGYG000001338,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_A,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001338/downloads/MGYG000001338.gff
MGYG000001339,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Acetomicrobiaceae;g__Acetomicrobium;s__Acetomicrobium hydrogeniformans,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001339/downloads/MGYG000001339.gff
MGYG000001340,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella paramesenteroides,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001340/downloads/MGYG000001340.gff
MGYG000001341,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc mesenteroides,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001341/downloads/MGYG000001341.gff
MGYG000001342,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gordonii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001342/downloads/MGYG000001342.gff
MGYG000001343,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter junii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001343/downloads/MGYG000001343.gff
MGYG000001344,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001344/downloads/MGYG000001344.gff
MGYG000001345,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001345/downloads/MGYG000001345.gff
MGYG000001346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001346/downloads/MGYG000001346.gff
MGYG000001347,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium vincentii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001347/downloads/MGYG000001347.gff
MGYG000001348,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D canadensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001348/downloads/MGYG000001348.gff
MGYG000001349,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001349/downloads/MGYG000001349.gff
MGYG000001350,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium periodonticum_B,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001350/downloads/MGYG000001350.gff
MGYG000001351,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Edwardsiella;s__Edwardsiella tarda,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001351/downloads/MGYG000001351.gff
MGYG000001352,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ sp000165065,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001352/downloads/MGYG000001352.gff
MGYG000001353,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001353/downloads/MGYG000001353.gff
MGYG000001354,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001354/downloads/MGYG000001354.gff
MGYG000001355,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus hydrogenalis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001355/downloads/MGYG000001355.gff
MGYG000001356,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001356/downloads/MGYG000001356.gff
MGYG000001357,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__Helicobacter pylori_C,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001357/downloads/MGYG000001357.gff
MGYG000001358,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001358/downloads/MGYG000001358.gff
MGYG000001359,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001359/downloads/MGYG000001359.gff
MGYG000001360,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella salivae,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001360/downloads/MGYG000001360.gff
MGYG000001361,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001361/downloads/MGYG000001361.gff
MGYG000001362,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001362/downloads/MGYG000001362.gff
MGYG000001363,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus equinus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001363/downloads/MGYG000001363.gff
MGYG000001364,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001364/downloads/MGYG000001364.gff
MGYG000001365,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001365/downloads/MGYG000001365.gff
MGYG000001366,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinatimonas;s__Succinatimonas hippei,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001366/downloads/MGYG000001366.gff
MGYG000001367,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q symbiosum,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001367/downloads/MGYG000001367.gff
MGYG000001368,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes fissicatena_A,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001368/downloads/MGYG000001368.gff
MGYG000001369,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus delbrueckii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001369/downloads/MGYG000001369.gff
MGYG000001370,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001370/downloads/MGYG000001370.gff
MGYG000001371,d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus lautus_A,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001371/downloads/MGYG000001371.gff
MGYG000001372,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella xylaniphila,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001372/downloads/MGYG000001372.gff
MGYG000001373,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp000209385,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001373/downloads/MGYG000001373.gff
MGYG000001374,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001374/downloads/MGYG000001374.gff
MGYG000001375,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_F;s__Ruminococcus_F champanellensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001375/downloads/MGYG000001375.gff
MGYG000001376,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas gadei,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001376/downloads/MGYG000001376.gff
MGYG000001377,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas mossii,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001377/downloads/MGYG000001377.gff
MGYG000001378,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001378/downloads/MGYG000001378.gff
MGYG000001379,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella glycyrrhizinilytica,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001379/downloads/MGYG000001379.gff
MGYG000001380,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000001380/downloads/MGYG000001380.gff
